1,0.2
"[1, 455]",0.6927026541545886
"[1, 474]",0.6712017333201556
"[1, 474, 167]",1.0704774647460824
"[1, 474, 508]",1.0553220620325798
"[1, 474, 524]",0.8929486816240915
"[1, 474, 167, 572]",1.389692673849992
"[1, 101]",0.8356992484002228
"[1, 474, 562]",1.0112401917079952
"[1, 495]",0.6290474724297406
"[1, 474, 167, 297]",1.5186611644124213
"[1, 101, 541]",1.2175976336356278
"[1, 474, 167, 768]",1.2991714693933787
"[1, 474, 170]",1.1105730754300036
"[1, 474, 167, 71]",1.4672819028642525
"[1, 474, 365]",1.0263930309047862
"[1, 474, 167, 193]",1.2908402949923157
"[1, 474, 167, 458]",1.4340160677333988
"[1, 474, 167, 846]",1.4280167854618497
